audioID,Class,Time_IN,Time_OUT,Gender
Audio_01_00181,1,3180,3210,F
Audio_01_00181,1,3210,3240,F
Audio_01_00181,1,3240,3270,F
Audio_01_00181,1,3270,3300,F
Audio_01_00181,1,3300,3330,F
Audio_01_00181,1,330,360,F
Audio_01_00181,1,3330,3360,F
Audio_01_00181,1,3360,3390,F
Audio_01_00181,1,3390,3420,F
Audio_01_00181,1,3420,3450,F
Audio_01_00181,1,3450,3480,F
Audio_01_00181,1,3480,3510,F
Audio_01_00181,1,3510,3540,F
Audio_01_00181,1,3540,3570,F
Audio_01_00181,1,3570,3600,F
Audio_01_00181,1,3600,3630,F
Audio_01_00181,1,360,390,F
Audio_01_00181,1,3630,3660,F
Audio_01_00181,1,3660,3679,F
Audio_01_00181,1,390,420,F
Audio_01_00181,1,420,450,F
Audio_01_00181,1,450,480,F
Audio_01_00181,1,480,510,F
Audio_01_00181,1,510,540,F
Audio_01_00181,1,540,570,F
Audio_01_00181,1,570,600,F
Audio_01_00181,1,600,630,F
Audio_01_00181,1,60,90,F
Audio_01_00181,1,630,660,F
Audio_01_00181,1,660,690,F
Audio_01_00181,1,690,720,F
Audio_01_00181,1,720,750,F
Audio_01_00181,1,750,780,F
Audio_01_00181,1,780,810,F
Audio_01_00181,1,810,840,F
Audio_01_00181,1,840,870,F
Audio_01_00181,1,870,900,F
Audio_01_00181,1,900,930,F
Audio_01_00181,1,90,120,F
Audio_01_00181,1,930,960,F
Audio_01_00181,1,960,990,F
Audio_01_00181,1,990,1020,F
Audio_01_00182,1,0,30,F
Audio_01_00182,1,1020,1050,F
Audio_01_00182,1,1050,1080,F
Audio_01_00182,1,1080,1110,F
Audio_01_00182,1,1110,1140,F
Audio_01_00182,1,1140,1170,F
Audio_01_00182,1,1170,1200,F
Audio_01_00182,1,1200,1230,F
Audio_01_00182,1,120,150,F
Audio_01_00182,1,1230,1260,F
Audio_01_00182,1,1260,1281,F
Audio_01_00182,1,150,180,F
Audio_01_00182,1,180,210,F
Audio_01_00182,1,210,240,F
Audio_01_00182,1,240,270,F
Audio_01_00182,1,270,300,F
Audio_01_00182,1,300,330,F
Audio_01_00182,1,30,60,F
Audio_01_00182,1,330,360,F
Audio_01_00182,1,360,390,F
Audio_01_00182,1,390,420,F
Audio_01_00182,1,420,450,F
Audio_01_00182,1,450,480,F
Audio_01_00182,1,480,510,F
Audio_01_00182,1,510,540,F
Audio_01_00182,1,540,570,F
Audio_01_00182,1,570,600,F
Audio_01_00182,1,600,630,F
Audio_01_00182,1,60,90,F
Audio_01_00182,1,630,660,F
Audio_01_00182,1,660,690,F
Audio_01_00182,1,690,720,F
Audio_01_00182,1,720,750,F
Audio_01_00182,1,750,780,F
Audio_01_00182,1,780,810,F
Audio_01_00182,1,810,840,F
Audio_01_00182,1,840,870,F
Audio_01_00182,1,870,900,F
Audio_01_00182,1,900,930,F
Audio_01_00182,1,90,120,F
Audio_01_00182,1,930,960,F
Audio_01_00182,1,960,990,F
Audio_01_00182,1,990,1020,F
Audio_01_00183,1,0,30,M
Audio_01_00183,1,120,150,M
Audio_01_00183,1,150,180,M
Audio_01_00183,1,180,210,M
Audio_01_00183,1,210,240,M
Audio_01_00183,1,240,270,M
Audio_01_00183,1,270,300,M
Audio_01_00183,1,300,330,M
Audio_01_00183,1,30,60,M
Audio_01_00183,1,330,360,M
Audio_01_00183,1,360,390,M
Audio_01_00183,1,390,420,M
Audio_01_00183,1,420,450,M
Audio_01_00183,1,450,480,M
Audio_01_00183,1,480,510,M
Audio_01_00183,1,510,533,M
Audio_01_00183,1,60,90,M
Audio_01_00183,1,90,120,M
Audio_01_00184,1,0,30,M
Audio_01_00184,1,120,150,M
Audio_01_00184,1,150,180,M
Audio_01_00184,1,180,210,M
Audio_01_00184,1,210,240,M
Audio_01_00184,1,240,270,M
Audio_01_00184,1,270,300,M
Audio_01_00184,1,300,330,M
Audio_01_00184,1,30,60,M
Audio_01_00184,1,330,360,M
Audio_01_00184,1,360,390,M
Audio_01_00184,1,390,420,M
Audio_01_00184,1,420,450,M
Audio_01_00184,1,450,480,M
Audio_01_00184,1,480,510,M
Audio_01_00184,1,510,540,M
Audio_01_00184,1,540,570,M
Audio_01_00184,1,570,600,M
Audio_01_00184,1,600,630,M
Audio_01_00184,1,60,90,M
Audio_01_00184,1,630,660,M
Audio_01_00184,1,660,690,M
Audio_01_00184,1,690,720,M
Audio_01_00184,1,720,725,M
Audio_01_00184,1,90,120,M
Audio_01_00185,1,0,30,M
Audio_01_00185,1,120,150,M
Audio_01_00185,1,150,150,M
Audio_01_00185,1,30,60,M
Audio_01_00185,1,60,90,M
Audio_01_00185,1,90,120,M
Audio_01_00186,1,0,30,F
Audio_01_00186,1,120,150,F
Audio_01_00186,1,150,180,F
Audio_01_00186,1,180,210,F
Audio_01_00186,1,210,240,F
Audio_01_00186,1,240,270,F
Audio_01_00186,1,270,300,F
Audio_01_00186,1,300,330,F
Audio_01_00186,1,30,60,F
Audio_01_00186,1,330,360,F
Audio_01_00186,1,360,390,F
Audio_01_00186,1,390,420,F
Audio_01_00186,1,420,450,F
Audio_01_00186,1,450,480,F
Audio_01_00186,1,480,510,F
Audio_01_00186,1,510,540,F
Audio_01_00186,1,540,545,F
Audio_01_00186,1,60,90,F
Audio_01_00186,1,90,120,F
Audio_01_00187,1,0,30,M
Audio_01_00187,1,120,150,M
Audio_01_00187,1,150,180,M
Audio_01_00187,1,180,210,M
Audio_01_00187,1,210,240,M
Audio_01_00187,1,240,270,M
Audio_01_00187,1,270,300,M
Audio_01_00187,1,300,330,M
Audio_01_00187,1,30,60,M
Audio_01_00187,1,330,360,M
Audio_01_00187,1,360,390,M
Audio_01_00187,1,390,400,M
Audio_01_00187,1,60,90,M
Audio_01_00187,1,90,120,M
Audio_01_00188,1,0,30,M
Audio_01_00188,1,120,150,M
Audio_01_00188,1,150,180,M
Audio_01_00188,1,180,210,M
Audio_01_00188,1,210,240,M
Audio_01_00188,1,240,270,M
Audio_01_00188,1,270,300,M
Audio_01_00188,1,300,330,M
Audio_01_00188,1,30,60,M
Audio_01_00188,1,330,360,M
Audio_01_00188,1,360,390,M
Audio_01_00188,1,390,420,M
Audio_01_00188,1,420,450,M
Audio_01_00188,1,450,480,M
Audio_01_00188,1,480,510,M
Audio_01_00188,1,510,540,M
Audio_01_00188,1,540,570,M
Audio_01_00188,1,570,600,M
Audio_01_00188,1,600,630,M
Audio_01_00188,1,60,90,M
Audio_01_00188,1,630,660,M
Audio_01_00188,1,660,690,M
Audio_01_00188,1,690,720,M
Audio_01_00188,1,720,740,M
Audio_01_00188,1,90,120,M
Audio_01_00189,1,0,30,M
Audio_01_00189,1,120,139,M
Audio_01_00189,1,30,60,M
Audio_01_00189,1,60,90,M
Audio_01_00189,1,90,120,M
Audio_01_00190,1,0,30,M
Audio_01_00190,1,1020,1050,M
Audio_01_00190,1,1050,1080,M
Audio_01_00190,1,1080,1110,M
Audio_01_00190,1,1110,1140,M
Audio_01_00190,1,1140,1170,M
Audio_01_00190,1,1170,1200,M
Audio_01_00190,1,1200,1230,M
Audio_01_00190,1,120,150,M
Audio_01_00190,1,1230,1260,M
Audio_01_00190,1,1260,1290,M
Audio_01_00190,1,1290,1320,M
Audio_01_00190,1,1320,1350,M
Audio_01_00190,1,1350,1380,M
Audio_01_00190,1,1380,1410,M
Audio_01_00190,1,1410,1440,M
Audio_01_00190,1,1440,1470,M
Audio_01_00190,1,1470,1500,M
Audio_01_00190,1,1500,1530,M
Audio_01_00190,1,150,180,M
Audio_01_00190,1,1530,1560,M
Audio_01_00190,1,1560,1590,M
Audio_01_00190,1,1590,1620,M
Audio_01_00190,1,1620,1650,M
Audio_01_00190,1,1650,1680,M
Audio_01_00190,1,1680,1710,M
Audio_01_00190,1,1710,1740,M
Audio_01_00190,1,1740,1757,M
Audio_01_00190,1,180,210,M
Audio_01_00190,1,210,240,M
Audio_01_00190,1,240,270,M
Audio_01_00190,1,270,300,M
Audio_01_00190,1,300,330,M
Audio_01_00190,1,30,60,M
Audio_01_00190,1,330,360,M
Audio_01_00190,1,360,390,M
Audio_01_00190,1,390,420,M
Audio_01_00190,1,420,450,M
Audio_01_00190,1,450,480,M
Audio_01_00190,1,480,510,M
Audio_01_00190,1,510,540,M
Audio_01_00190,1,540,570,M
Audio_01_00190,1,570,600,M
Audio_01_00190,1,600,630,M
Audio_01_00190,1,60,90,M
Audio_01_00190,1,630,660,M
Audio_01_00190,1,660,690,M
Audio_01_00190,1,690,720,M
Audio_01_00190,1,720,750,M
Audio_01_00190,1,750,780,M
Audio_01_00190,1,780,810,M
Audio_01_00190,1,810,840,M
Audio_01_00190,1,840,870,M
Audio_01_00190,1,870,900,M
Audio_01_00190,1,900,930,M
Audio_01_00190,1,90,120,M
Audio_01_00190,1,930,960,M
Audio_01_00190,1,960,990,M
Audio_01_00190,1,990,1020,M
Audio_01_00191,1,0,30,F
Audio_01_00191,1,120,150,F
Audio_01_00191,1,150,180,F
Audio_01_00191,1,180,210,F
Audio_01_00191,1,210,240,F
Audio_01_00191,1,240,270,F
Audio_01_00191,1,270,300,F
Audio_01_00191,1,300,330,F
Audio_01_00191,1,30,60,F
Audio_01_00191,1,330,360,F
Audio_01_00191,1,360,390,F
Audio_01_00191,1,390,420,F
Audio_01_00191,1,420,450,F
Audio_01_00191,1,450,480,F
Audio_01_00191,1,480,510,F
Audio_01_00191,1,510,540,F
Audio_01_00191,1,540,570,F
Audio_01_00191,1,570,600,F
Audio_01_00191,1,600,630,F
Audio_01_00191,1,60,90,F
Audio_01_00191,1,630,660,F
Audio_01_00191,1,660,690,F
Audio_01_00191,1,690,694,F
Audio_01_00191,1,90,120,F
Audio_01_00192,1,0,30,M
Audio_01_00192,1,120,150,M
Audio_01_00192,1,150,180,M
Audio_01_00192,1,180,210,M
Audio_01_00192,1,210,240,M
Audio_01_00192,1,240,270,M
Audio_01_00192,1,270,300,M
Audio_01_00192,1,300,330,M
Audio_01_00192,1,30,60,M
Audio_01_00192,1,330,338,M
Audio_01_00192,1,60,90,M
Audio_01_00192,1,90,120,M
Audio_01_00193,1,0,30,F
Audio_01_00193,1,120,150,F
Audio_01_00193,1,150,180,F
Audio_01_00193,1,180,210,F
Audio_01_00193,1,210,240,F
Audio_01_00193,1,240,270,F
Audio_01_00193,1,270,300,F
Audio_01_00193,1,300,322,F
Audio_01_00193,1,30,60,F
Audio_01_00193,1,60,90,F
Audio_01_00193,1,90,120,F
Audio_01_00194,1,0,30,M
Audio_01_00194,1,120,150,M
Audio_01_00194,1,150,180,M
Audio_01_00194,1,180,210,M
Audio_01_00194,1,210,235,M
Audio_01_00194,1,30,60,M
Audio_01_00194,1,60,90,M
Audio_01_00194,1,90,120,M
Audio_01_00195,1,0,30,M
Audio_01_00195,1,120,131,M
Audio_01_00195,1,30,60,M
Audio_01_00195,1,60,90,M
Audio_01_00195,1,90,120,M
Audio_01_00196,1,0,30,M
Audio_01_00196,1,120,150,M
Audio_01_00196,1,150,180,M
Audio_01_00196,1,180,210,M
Audio_01_00196,1,210,240,M
Audio_01_00196,1,240,270,M
Audio_01_00196,1,270,300,M
Audio_01_00196,1,300,330,M
Audio_01_00196,1,30,60,M
Audio_01_00196,1,330,360,M
Audio_01_00196,1,360,390,M
Audio_01_00196,1,390,400,M
Audio_01_00196,1,60,90,M
Audio_01_00196,1,90,120,M
Audio_01_00197,1,0,30,M
Audio_01_00197,1,1020,1050,M
Audio_01_00197,1,1050,1080,M
Audio_01_00197,1,1080,1110,M
Audio_01_00197,1,1110,1140,M
Audio_01_00197,1,1140,1170,M
Audio_01_00197,1,1170,1200,M
Audio_01_00197,1,1200,1230,M
Audio_01_00197,1,120,150,M
Audio_01_00197,1,1230,1260,M
Audio_01_00197,1,1260,1290,M
Audio_01_00197,1,1290,1320,M
Audio_01_00197,1,1320,1350,M
Audio_01_00197,1,1350,1380,M
Audio_01_00197,1,1380,1410,M
Audio_01_00197,1,1410,1440,M
Audio_01_00197,1,1440,1470,M
Audio_01_00197,1,1470,1500,M
Audio_01_00197,1,1500,1530,M
Audio_01_00197,1,150,180,M
Audio_01_00197,1,1530,1560,M
Audio_01_00197,1,1560,1590,M
Audio_01_00197,1,1590,1620,M
Audio_01_00197,1,1620,1650,M
Audio_01_00197,1,1650,1655,M
Audio_01_00197,1,180,210,M
Audio_01_00197,1,210,240,M
Audio_01_00197,1,240,270,M
Audio_01_00197,1,270,300,M
Audio_01_00197,1,300,330,M
Audio_01_00197,1,30,60,M
Audio_01_00197,1,330,360,M
Audio_01_00197,1,360,390,M
Audio_01_00197,1,390,420,M
Audio_01_00197,1,420,450,M
Audio_01_00197,1,450,480,M
Audio_01_00197,1,480,510,M
Audio_01_00197,1,510,540,M
Audio_01_00197,1,540,570,M
Audio_01_00197,1,570,600,M
Audio_01_00197,1,600,630,M
Audio_01_00197,1,60,90,M
Audio_01_00197,1,630,660,M
Audio_01_00197,1,660,690,M
Audio_01_00197,1,690,720,M
Audio_01_00197,1,720,750,M
Audio_01_00197,1,750,780,M
Audio_01_00197,1,780,810,M
Audio_01_00197,1,810,840,M
Audio_01_00197,1,840,870,M
Audio_01_00197,1,870,900,M
Audio_01_00197,1,900,930,M
Audio_01_00197,1,90,120,M
Audio_01_00197,1,930,960,M
Audio_01_00197,1,960,990,M
Audio_01_00197,1,990,1020,M
Audio_01_00198,1,0,30,M
Audio_01_00198,1,120,150,M
Audio_01_00198,1,150,180,M
Audio_01_00198,1,180,210,M
Audio_01_00198,1,210,240,M
Audio_01_00198,1,240,270,M
Audio_01_00198,1,270,300,M
Audio_01_00198,1,300,330,M
Audio_01_00198,1,30,60,M
Audio_01_00198,1,330,360,M
Audio_01_00198,1,360,390,M
Audio_01_00198,1,390,420,M
Audio_01_00198,1,420,450,M
Audio_01_00198,1,450,480,M
Audio_01_00198,1,480,510,M
Audio_01_00198,1,510,540,M
Audio_01_00198,1,540,570,M
Audio_01_00198,1,570,600,M
Audio_01_00198,1,600,630,M
Audio_01_00198,1,60,90,M
Audio_01_00198,1,630,660,M
Audio_01_00198,1,660,690,M
Audio_01_00198,1,690,720,M
Audio_01_00198,1,720,750,M
Audio_01_00198,1,750,780,M
Audio_01_00198,1,780,810,M
Audio_01_00198,1,810,840,M
Audio_01_00198,1,840,870,M
Audio_01_00198,1,870,870,M
Audio_01_00198,1,90,120,M
Audio_01_00199,1,0,30,F
Audio_01_00199,1,120,150,F
Audio_01_00199,1,150,180,F
Audio_01_00199,1,180,210,F
Audio_01_00199,1,210,240,F
Audio_01_00199,1,240,270,F
Audio_01_00199,1,270,300,F
Audio_01_00199,1,300,330,F
Audio_01_00199,1,30,60,F
Audio_01_00199,1,330,360,F
Audio_01_00199,1,360,390,F
Audio_01_00199,1,390,420,F
Audio_01_00199,1,420,440,F
Audio_01_00199,1,60,90,F
Audio_01_00199,1,90,120,F
Audio_01_00200,1,0,30,M
Audio_01_00200,1,120,150,M
Audio_01_00200,1,150,180,M
Audio_01_00200,1,180,210,M
Audio_01_00200,1,210,240,M
Audio_01_00200,1,240,270,M
Audio_01_00200,1,270,270,M
Audio_01_00200,1,30,60,M
Audio_01_00200,1,60,90,M
Audio_01_00200,1,90,120,M
Audio_01_00201,1,0,30,F
Audio_01_00201,1,10020,10050,F
Audio_01_00201,1,10050,10080,F
Audio_01_00201,1,10080,10110,F
Audio_01_00201,1,10110,10140,F
Audio_01_00201,1,10140,10170,F
Audio_01_00201,1,10170,10200,F
Audio_01_00201,1,10200,10230,F
Audio_01_00201,1,1020,1050,F
Audio_01_00201,1,10230,10260,F
Audio_01_00201,1,10260,10290,F
Audio_01_00201,1,10290,10320,F
Audio_01_00201,1,10320,10350,F
Audio_01_00201,1,10350,10380,F
Audio_01_00201,1,10380,10410,F
Audio_01_00201,1,10410,10440,F
Audio_01_00201,1,10440,10470,F
Audio_01_00201,1,10470,10500,F
Audio_01_00201,1,10500,10530,F
Audio_01_00201,1,1050,1080,F
Audio_01_00201,1,10530,10560,F
Audio_01_00201,1,10560,10590,F
Audio_01_00201,1,10590,10620,F
Audio_01_00201,1,10620,10650,F
Audio_01_00201,1,10650,10680,F
Audio_01_00201,1,10680,10710,F
Audio_01_00201,1,10710,10740,F
Audio_01_00201,1,10740,10770,F
Audio_01_00201,1,10770,10800,F
Audio_01_00201,1,10800,10830,F
Audio_01_00201,1,1080,1110,F
Audio_01_00201,1,10830,10860,F
Audio_01_00201,1,10860,10890,F
Audio_01_00201,1,10890,10920,F
Audio_01_00201,1,10920,10950,F
Audio_01_00201,1,10950,10980,F
Audio_01_00201,1,10980,11010,F
Audio_01_00201,1,11010,11040,F
Audio_01_00201,1,11040,11070,F
Audio_01_00201,1,11070,11100,F
Audio_01_00201,1,11100,11130,F
Audio_01_00201,1,1110,1140,F
Audio_01_00201,1,11130,11160,F
Audio_01_00201,1,11160,11190,F
Audio_01_00201,1,11190,11220,F
Audio_01_00201,1,11220,11250,F
Audio_01_00201,1,11250,11280,F
Audio_01_00201,1,11280,11310,F
Audio_01_00201,1,11310,11340,F
Audio_01_00201,1,11340,11370,F
Audio_01_00201,1,11370,11400,F
Audio_01_00201,1,11400,11430,F
Audio_01_00201,1,1140,1170,F
Audio_01_00201,1,11430,11460,F
Audio_01_00201,1,11460,11490,F
Audio_01_00201,1,11490,11520,F
Audio_01_00201,1,11520,11550,F
Audio_01_00201,1,11550,11580,F
Audio_01_00201,1,11580,11610,F
Audio_01_00201,1,11610,11640,F
Audio_01_00201,1,11640,11670,F
Audio_01_00201,1,11670,11700,F
Audio_01_00201,1,11700,11730,F
Audio_01_00201,1,1170,1200,F
Audio_01_00201,1,11730,11760,F
Audio_01_00201,1,11760,11790,F
Audio_01_00201,1,11790,11820,F
Audio_01_00201,1,11820,11850,F
Audio_01_00201,1,11850,11880,F
Audio_01_00201,1,11880,11910,F
Audio_01_00201,1,11910,11940,F
Audio_01_00201,1,11940,11970,F
Audio_01_00201,1,11970,12000,F
Audio_01_00201,1,12000,12030,F
Audio_01_00201,1,1200,1230,F
Audio_01_00201,1,12030,12060,F
Audio_01_00201,1,12060,12090,F
Audio_01_00201,1,12090,12120,F
Audio_01_00201,1,120,150,F
Audio_01_00201,1,12120,12150,F
Audio_01_00201,1,12150,12180,F
Audio_01_00201,1,12180,12210,F
Audio_01_00201,1,12210,12240,F
Audio_01_00201,1,12240,12270,F
Audio_01_00201,1,12270,12300,F
Audio_01_00201,1,12300,12330,F
Audio_01_00201,1,1230,1260,F
Audio_01_00201,1,12330,12360,F
Audio_01_00201,1,12360,12390,F
Audio_01_00201,1,12390,12420,F
Audio_01_00201,1,12420,12450,F
Audio_01_00201,1,12450,12480,F
Audio_01_00201,1,12480,12510,F
Audio_01_00201,1,12510,12540,F
Audio_01_00201,1,12540,12570,F
Audio_01_00201,1,12570,12600,F
Audio_01_00201,1,12600,12630,F
Audio_01_00201,1,1260,1290,F
Audio_01_00201,1,12630,12660,F
Audio_01_00201,1,12660,12690,F
Audio_01_00201,1,12690,12720,F
Audio_01_00201,1,12720,12750,F
Audio_01_00201,1,12750,12780,F
Audio_01_00201,1,12780,12810,F
Audio_01_00201,1,12810,12840,F
Audio_01_00201,1,12840,12870,F
Audio_01_00201,1,12870,12900,F
Audio_01_00201,1,12900,12930,F
Audio_01_00201,1,1290,1320,F
Audio_01_00201,1,12930,12960,F
Audio_01_00201,1,12960,12990,F
Audio_01_00201,1,12990,13020,F
Audio_01_00201,1,13020,13050,F
Audio_01_00201,1,13050,13080,F
Audio_01_00201,1,13080,13110,F
Audio_01_00201,1,13110,13140,F
Audio_01_00201,1,13140,13170,F
Audio_01_00201,1,13170,13200,F
Audio_01_00201,1,13200,13230,F
Audio_01_00201,1,1320,1350,F
Audio_01_00201,1,13230,13260,F
Audio_01_00201,1,13260,13290,F
Audio_01_00201,1,13290,13320,F
Audio_01_00201,1,13320,13350,F
Audio_01_00201,1,13350,13380,F
Audio_01_00201,1,13380,13410,F
Audio_01_00201,1,13410,13440,F
Audio_01_00201,1,13440,13470,F
Audio_01_00201,1,13470,13500,F
Audio_01_00201,1,13500,13530,F
Audio_01_00201,1,1350,1380,F
Audio_01_00201,1,13530,13560,F
Audio_01_00201,1,13560,13590,F
Audio_01_00201,1,13590,13620,F
Audio_01_00201,1,13620,13650,F
Audio_01_00201,1,13650,13680,F
Audio_01_00201,1,13680,13710,F
Audio_01_00201,1,13710,13740,F
Audio_01_00201,1,13740,13770,F
Audio_01_00201,1,13770,13800,F
Audio_01_00201,1,13800,13830,F
Audio_01_00201,1,1380,1410,F
Audio_01_00201,1,13830,13860,F
Audio_01_00201,1,13860,13890,F
Audio_01_00201,1,13890,13920,F
Audio_01_00201,1,13920,13946,F
Audio_01_00201,1,1410,1440,F
Audio_01_00201,1,1440,1470,F
Audio_01_00201,1,1470,1500,F
Audio_01_00201,1,1500,1530,F
Audio_01_00201,1,150,180,F
Audio_01_00201,1,1530,1560,F
Audio_01_00201,1,1560,1590,F
Audio_01_00201,1,1590,1620,F
Audio_01_00201,1,1620,1650,F
Audio_01_00201,1,1650,1680,F
Audio_01_00201,1,1680,1710,F
Audio_01_00201,1,1710,1740,F
Audio_01_00201,1,1740,1770,F
Audio_01_00201,1,1770,1800,F
Audio_01_00201,1,1800,1830,F
Audio_01_00201,1,180,210,F
Audio_01_00201,1,1830,1860,F
Audio_01_00201,1,1860,1890,F
Audio_01_00201,1,1890,1920,F
Audio_01_00201,1,1920,1950,F
Audio_01_00201,1,1950,1980,F
Audio_01_00201,1,1980,2010,F
Audio_01_00201,1,2010,2040,F
Audio_01_00201,1,2040,2070,F
Audio_01_00201,1,2070,2100,F
Audio_01_00201,1,2100,2130,F
Audio_01_00201,1,210,240,F
Audio_01_00201,1,2130,2160,F
Audio_01_00201,1,2160,2190,F
Audio_01_00201,1,2190,2220,F
Audio_01_00201,1,2220,2250,F
Audio_01_00201,1,2250,2280,F
Audio_01_00201,1,2280,2310,F
Audio_01_00201,1,2310,2340,F
Audio_01_00201,1,2340,2370,F
Audio_01_00201,1,2370,2400,F
Audio_01_00201,1,2400,2430,F
Audio_01_00201,1,240,270,F
Audio_01_00201,1,2430,2460,F
Audio_01_00201,1,2460,2490,F
Audio_01_00201,1,2490,2520,F
Audio_01_00201,1,2520,2550,F
Audio_01_00201,1,2550,2580,F
Audio_01_00201,1,2580,2610,F
Audio_01_00201,1,2610,2640,F
Audio_01_00201,1,2640,2670,F
Audio_01_00201,1,2670,2700,F
Audio_01_00201,1,2700,2730,F
Audio_01_00201,1,270,300,F
Audio_01_00201,1,2730,2760,F
Audio_01_00201,1,2760,2790,F
Audio_01_00201,1,2790,2820,F
Audio_01_00201,1,2820,2850,F
Audio_01_00201,1,2850,2880,F
Audio_01_00201,1,2880,2910,F
Audio_01_00201,1,2910,2940,F
Audio_01_00201,1,2940,2970,F
Audio_01_00201,1,2970,3000,F
Audio_01_00201,1,3000,3030,F
Audio_01_00201,1,300,330,F
Audio_01_00201,1,3030,3060,F
Audio_01_00201,1,3060,3090,F
Audio_01_00201,1,3090,3120,F
Audio_01_00201,1,30,60,F
Audio_01_00201,1,3120,3150,F
Audio_01_00201,1,3150,3180,F
Audio_01_00201,1,3180,3210,F
Audio_01_00201,1,3210,3240,F
Audio_01_00201,1,3240,3270,F
Audio_01_00201,1,3270,3300,F
Audio_01_00201,1,3300,3330,F
Audio_01_00201,1,330,360,F
Audio_01_00201,1,3330,3360,F
Audio_01_00201,1,3360,3390,F
Audio_01_00201,1,3390,3420,F
Audio_01_00201,1,3420,3450,F
Audio_01_00201,1,3450,3480,F
Audio_01_00201,1,3480,3510,F
Audio_01_00201,1,3510,3540,F
Audio_01_00201,1,3540,3570,F
Audio_01_00201,1,3570,3600,F
Audio_01_00201,1,3600,3630,F
Audio_01_00201,1,360,390,F
Audio_01_00201,1,3630,3660,F
Audio_01_00201,1,3660,3690,F
Audio_01_00201,1,3690,3720,F
Audio_01_00201,1,3720,3750,F
Audio_01_00201,1,3750,3780,F
Audio_01_00201,1,3780,3810,F
Audio_01_00201,1,3810,3840,F
Audio_01_00201,1,3840,3870,F
Audio_01_00201,1,3870,3900,F
Audio_01_00201,1,3900,3930,F
Audio_01_00201,1,390,420,F
Audio_01_00201,1,3930,3960,F
Audio_01_00201,1,3960,3990,F
Audio_01_00201,1,3990,4020,F
Audio_01_00201,1,4020,4050,F
Audio_01_00201,1,4050,4080,F
Audio_01_00201,1,4080,4110,F
Audio_01_00201,1,4110,4140,F
Audio_01_00201,1,4140,4170,F
Audio_01_00201,1,4170,4200,F
Audio_01_00201,1,4200,4230,F
Audio_01_00201,1,420,450,F
Audio_01_00201,1,4230,4260,F
Audio_01_00201,1,4260,4290,F
Audio_01_00201,1,4290,4320,F
Audio_01_00201,1,4320,4350,F
Audio_01_00201,1,4350,4380,F
Audio_01_00201,1,4380,4410,F
Audio_01_00201,1,4410,4440,F
Audio_01_00201,1,4440,4470,F
Audio_01_00201,1,4470,4500,F
Audio_01_00201,1,4500,4530,F
Audio_01_00201,1,450,480,F
Audio_01_00201,1,4530,4560,F
Audio_01_00201,1,4560,4590,F
Audio_01_00201,1,4590,4620,F
Audio_01_00201,1,4620,4650,F
Audio_01_00201,1,4650,4680,F
Audio_01_00201,1,4680,4710,F
Audio_01_00201,1,4710,4740,F
Audio_01_00201,1,4740,4770,F
Audio_01_00201,1,4770,4800,F
Audio_01_00201,1,4800,4830,F
Audio_01_00201,1,480,510,F
Audio_01_00201,1,4830,4860,F
Audio_01_00201,1,4860,4890,F
Audio_01_00201,1,4890,4920,F
Audio_01_00201,1,4920,4950,F
Audio_01_00201,1,4950,4980,F
Audio_01_00201,1,4980,5010,F
Audio_01_00201,1,5010,5040,F
Audio_01_00201,1,5040,5070,F
Audio_01_00201,1,5070,5100,F
Audio_01_00201,1,5100,5130,F
Audio_01_00201,1,510,540,F
Audio_01_00201,1,5130,5160,F
Audio_01_00201,1,5160,5190,F
Audio_01_00201,1,5190,5220,F
Audio_01_00201,1,5220,5250,F
Audio_01_00201,1,5250,5280,F
Audio_01_00201,1,5280,5310,F
Audio_01_00201,1,5310,5340,F
Audio_01_00201,1,5340,5370,F
Audio_01_00201,1,5370,5400,F
Audio_01_00201,1,5400,5430,F
Audio_01_00201,1,540,570,F
Audio_01_00201,1,5430,5460,F
Audio_01_00201,1,5460,5490,F
Audio_01_00201,1,5490,5520,F
Audio_01_00201,1,5520,5550,F
Audio_01_00201,1,5550,5580,F
Audio_01_00201,1,5580,5610,F
Audio_01_00201,1,5610,5640,F
Audio_01_00201,1,5640,5670,F
Audio_01_00201,1,5670,5700,F
Audio_01_00201,1,5700,5730,F
Audio_01_00201,1,570,600,F
Audio_01_00201,1,5730,5760,F
Audio_01_00201,1,5760,5790,F
Audio_01_00201,1,5790,5820,F
Audio_01_00201,1,5820,5850,F
Audio_01_00201,1,5850,5880,F
Audio_01_00201,1,5880,5910,F
Audio_01_00201,1,5910,5940,F
Audio_01_00201,1,5940,5970,F
Audio_01_00201,1,5970,6000,F
Audio_01_00201,1,6000,6030,F
Audio_01_00201,1,600,630,F
Audio_01_00201,1,6030,6060,F
Audio_01_00201,1,6060,6090,F
Audio_01_00201,1,6090,6120,F
Audio_01_00201,1,60,90,F
Audio_01_00201,1,6120,6150,F
Audio_01_00201,1,6150,6180,F
Audio_01_00201,1,6180,6210,F
Audio_01_00201,1,6210,6240,F
Audio_01_00201,1,6240,6270,F
Audio_01_00201,1,6270,6300,F
Audio_01_00201,1,6300,6330,F
Audio_01_00201,1,630,660,F
Audio_01_00201,1,6330,6360,F
Audio_01_00201,1,6360,6390,F
Audio_01_00201,1,6390,6420,F
Audio_01_00201,1,6420,6450,F
Audio_01_00201,1,6450,6480,F
Audio_01_00201,1,6480,6510,F
